establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,activities,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,goat_processing,nrte_ratite_processing,processing,raw_intact_processing,yak_processing,raw_non_intact_ratite_processing,active_egg_grant,rte_yak_processing,rte_processing,unspecified_poultry_processing,raw_non_intact_bison_processing,raw_non_intact_duck_processing,chicken_processing,rte_elk_processing,rabbit_processing,raw_non_intact_poultry_processing,meat_processing,rte_other_voluntary_livestock_processing,deer_processing,raw_non_intact_egg_processing,other_voluntary_livestock_processing,rte_rabbit_processing,last_meat_grant_edit_date,rte_unspecified_meat_processing,nrte_sheep_processing,raw_non_intact_turkey_processing,sheep_processing,rte_egg_processing,meat_exemption_religious_other,rte_pork_processing,poultry_processing,nrte_goose_processing,inspection_system_nsis,rte_buffalo_processing,poultry_harvest_cell_cultured,beef_processing,rte_beef_processing,inspection_system_sis,raw_intact_sheep_processing,rte_pigeon_processing,raw_intact_chicken_processing,nrte_deer_processing,inspection_system_viscera_table_tongue_out,processing_volume_category,raw_intact_beef_processing,rte_deer_processing,raw_intact_turkey_processing,raw_non_intact_exotic_poultry_processing,processing_only_species,nrte_chicken_processing,raw_intact_goose_processing,active_meat_grant,nrte_bison_processing,nrte_beef_processing,last_egg_grant_edit_date,raw_non_intact_pork_processing,raw_intact_unspecified_processing,meat_exemption_retail,rte_exotic_poultry_processing,poultry_exemption_retail,active_poultry_grant,raw_intact_bison_processing,rte_siluriformes_processing,raw_non_intact_unspecified_poultry_processing,raw_non_intact_pigeon_processing,poultry_exemption_religious_islamic,nrte_other_voluntary_livestock_processing,raw_non_intact_other_voluntary_livestock_processing,rte_meat_processing,nrte_reindeer_processing,nrte_exotic_poultry_processing,poultry_exemption_religious,meat_exemption_custom_processing,raw_intact_other_voluntary_livestock_processing,inspection_system_nti1,nrte_unspecified_poultry_processing,nrte_pigeon_processing,rte_unspecified_processing,poultry_further_process_cell_cultured,nrte_buffalo_processing,raw_intact_elk_processing,goose_processing,active_voluntary_grant,raw_intact_antelope_processing,inspection_system_viscera_table_tongue_in,rte_turkey_processing,raw_non_intact_processing,nrte_processing,nrte_rabbit_processing,poultry_exemption_religious_buddhist,raw_intact_pigeon_processing,inspection_system_head_attached,last_voluntary_grant_edit_date,meat_exemption_religious_kosher,raw_intact_meat_processing,inspection_system_nti2_modified,inspection_system_nti2,inspection_system_npis,nrte_turkey_processing,nrte_goat_processing,inspection_system_not_specified,rte_sheep_processing,exotic_poultry_processing,inspection_system_npis_waiver,raw_non_intact_unspecified_meat_processing,rte_unspecified_poultry_processing,meat_processing_only_species,rte_goose_processing,rte_duck_processing,meat_harvest_cell_cultured,nrte_siluriformes_processing,rte_ratite_processing,nrte_pork_processing,raw_non_intact_deer_processing,meat_exemption_religious,raw_intact_pork_processing,raw_non_intact_rabbit_processing,nrte_duck_processing,raw_non_intact_other_voluntary_poultry_processing,raw_non_intact_goose_processing,listeria_alternative,raw_intact_rabbit_processing,rte_goat_processing,raw_non_intact_reindeer_processing,nrte_meat_processing,raw_intact_unspecified_poultry_processing,rte_other_voluntary_poultry_processing,nrte_unspecified_processing,other_voluntary_poultry_processing,nrte_yak_processing,raw_intact_other_voluntary_poultry_processing,nrte_other_voluntary_poultry_processing,raw_non_intact_beef_processing,raw_non_intact_antelope_processing,rte_bison_processing,raw_non_intact_unspecified_processing,nrte_elk_processing,reindeer_processing,duck_processing,raw_intact_duck_processing,raw_intact_buffalo_processing,inspection_system_nti1_modified,unspecified_meat_processing,raw_intact_unspecified_meat_processing,raw_non_intact_buffalo_processing,raw_non_intact_goat_processing,rte_poultry_processing,egg_processing,meat_exemption_religious_halal,raw_intact_goat_processing,inspection_system_traditional,ratite_processing,raw_intact_exotic_poultry_processing,raw_non_intact_elk_processing,raw_non_intact_siluriformes_processing,raw_intact_deer_processing,pigeon_processing,raw_non_intact_yak_processing,raw_intact_ratite_processing,nrte_poultry_processing,unspecified_processing,elk_processing,last_poultry_grant_edit_date,poultry_exemption_custom_processing,siluriformes_processing,raw_non_intact_chicken_processing,processing_only_class,bison_processing,raw_intact_siluriformes_processing,buffalo_processing,inspection_system_nels,inspection_system_head_detached,poultry_exemption_religious_confucian,raw_non_intact_meat_processing,antelope_processing,turkey_processing,poultry_processing_only_species,rte_antelope_processing,raw_intact_yak_processing,poultry_exemption_religious_kosher,nrte_unspecified_meat_processing,inspection_system_viscera_truck,raw_intact_poultry_processing,rte_chicken_processing,meat_further_process_cell_cultured,nrte_antelope_processing,processing_only_category,raw_non_intact_sheep_processing,rte_reindeer_processing,raw_intact_reindeer_processing,pork_processing
BY 10168,,Eisenbichlerhof Charlotte und Hans Gruber GbR,,Am Eisenbichl 1,Bad Reichenhall,,83435,,,Meat Processing; Meat Slaughter,,,,,47.726876,12.852864,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 30396,,Markus Reger,,Aschahof 3,Winklarn,,92559,,,Meat Processing; Meat Slaughter,,,,,49.4622111,12.5001275,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 10536,,Elke Weiss,,Floigerweg 43,Miesbach,,83714,,,Meat Processing; Meat Slaughter,,,,,47.7774305,11.8422734,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 40208,,"Frau Katharina Heymann, Gastwirtschaft / Bauernmetzgerei",,Bieberbach 11,Sonnefeld,,96242,,,Meat Processing,,,,,50.2421192,11.1200319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 70447,,Gastwirtschaft Paul Fritz,,Friedberger Straße 10,Dasing,,86453,,,Meat Processing; Meat Slaughter,,,,,48.3826883,11.0467394,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 60086,,"Gastwirtschaft und Metzgerei ""Zum Löwen""",,Hauptstraße 24,Kleinrinderfeld,,97271,,,Meat Processing; Meat Slaughter,,,,,49.698998,9.8435175,,,,,Yes,Yes,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 60202,,Gebr. Grund GmbH,,Martin-Luther-Straße 18,Saal a.d.Saale,,97633,,,Meat Processing,,,,,50.3390692,10.388036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 50205,,Gebrüder Schneider - Der Bauernladen,,Hofweg 7,Petersaurach,,91580,,,Meat Processing,,,,,49.3185268,10.6686515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 40122,,Gasthaus Persau,,Püttlach 24,Pottenstein,,91278,,,Meat Processing; Meat Slaughter,,,,,49.8030582,11.4699683,,,,,Yes,Yes,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 40175,,Georg Böhmer Direktvermarktung,,Großziegenfeld 19,Weismain,,96260,,,Meat Processing; Meat Slaughter,,,,,50.0250682,11.1655896,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 40337,,"Hotel Brauereigasthof Falter, Eduard Falter",,Ziegelbach 1,Feilitzsch,,95183,,,Meat Processing; Meat Slaughter,,,,,50.3516983,11.8985516,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 70321,,Hubert Müller,,Hilaria-Lechner-Straße 24,Mertingen,,86690,,,Meat Processing; Meat Slaughter,,,,,48.6548673,10.8029196,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 10104,,Lobermeier & Söhne OHG,,Römerstraße 1a,Notzing,,85445,,,Meat Processing,,,,,48.301046,11.8463261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 10582,,Erwin Greimel,,Winkelmühl 1,Schönberg,,84573,,,Meat Processing; Meat Slaughter,,,,,48.3410279,12.468915,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 10546,,Heike Dirschinger,,Wiesenstraße 2,Burgheim,,86666,,,Meat Processing; Meat Slaughter,,,,,48.7178748,11.0364495,,,,,Yes,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 60103,,Georg Rosenlöcher GmbH,,Frohnradstraße 6,Hösbach,,63768,,,Meat Processing,,,,,50.0092331,9.217582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 10396,,Georg Schlickenrieder,,Markweg 50,Otterfing,,83624,,,Meat Processing; Meat Slaughter,,,,,47.9146961,11.688224,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 20282,,Georg Steibel,,Aicha 1,Siegenburg,,93354,,,Meat Processing; Meat Slaughter,,,,,48.7651123,11.8742152,,,,,Yes,Yes,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 20188,,Florian und Michaela Fischer GbR,,Schlapping 57,Simbach,,94436,,,Meat Processing; Meat Slaughter,,,,,48.5887677,12.7085073,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 50087,,Georg Wechsler Metzgerei,,Hauptstraße 12,Spalt,,91174,,,Meat Processing; Meat Slaughter,,,,,49.1739021,10.9272614,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 20005,,Metzgerei Gerhard Neumann & Sohn GbR,,Mühlberger Straße 2,Spiegelau,,94518,,,Meat Processing; Meat Slaughter,,,,,48.8995108,13.336554,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 50056,,Weyh Feinkostmetzgerei GmbH,,Friedrich-Linkh-Str. 14,Schwabach,,91126,,,Meat Processing,,,,,49.3220344,11.0220135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 10551,,Gertraud Burreiner,,Kemerting 37,Haiming,,84533,,,Meat Processing; Meat Slaughter,,,,,48.2058891,12.8528044,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 70416,,Metzgerei Göth OHG,,Hauptstr. 61,Rain,,86641,,,Meat Processing,,,,,48.6897668,10.9148537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 30387,,Gradlhof,,Am Henger Kühanger 1,Postbauer-Heng,,92353,,,Meat Processing; Meat Slaughter,,,,,49.2953804,11.3650157,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 50025,,Ipsheimer Hofmetzgerei Rainer Kopp,,Schützenstraße 7,Ipsheim,,91472,,,Meat Processing; Meat Slaughter,,,,,49.5278159,10.4808497,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 10376,,J. Heiß GmbH,,Steinbach 9,Lenggries,,83661,,,Meat Processing; Meat Slaughter,,,,,47.6970542,11.5725425,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
BY 20355,,Jagdgenossenschaft Fürstenstein,,Vilshofener Straße 9,Fürstenstein,,94538,,,Meat Processing; Meat Slaughter,,,,,48.7155961,13.3299531,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BY 20271,,Jagdgenossenschaft Tittling,,Jägersteig 2,Tittling,,94104,,,Meat Processing; Meat Slaughter,,,,,48.7234388,13.384571,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
